C_Address,C_Descrip,C_Date,C_Day of month,C_Hour,lat,lon
CONNIE DR / JULIESSE AVE, VC AUTO THEFT LOCATE,1/26/2006 14:49,26,14,38.62013416,-121.4207473
MARYSVILLE BLVD / ACACIA AVE,TOWED/STORED VEH-,1/26/2006 14:52,26,14,38.62130809,-121.4360584
4964 MACK RD, PC  BURGLARY VEHICLE,1/26/2006 15:00,26,15,38.47390968,-121.4425627
K ST / 2ND ST,K PC POSS/SELL SWITCHBLADE,1/26/2006 15:07,26,15,38.58203886,-121.5046032
34TH ST / 4TH AVE,TRAFFIC-ACCIDENT-NON INJURY,1/26/2006 15:07,26,15,38.55096189,-121.4702323
7 RIVER RAFT CT, PC  BURGLARY RESIDENCE,1/26/2006 15:10,26,15,38.44801831,-121.4352434
BAMFORD DR / GOODVIEW WAY,(D) PC BATT/CIVILIAN W/INJ,1/26/2006 15:45,26,15,38.47087617,-121.4297711
6501 NIELSEN WAY, VC AUTO THEFT LOCATE,1/26/2006 15:47,26,15,38.53851829,-121.4283286
LA ROSA RD / TAFT ST,TOWED/STORED VEH-,1/26/2006 15:53,26,15,38.61843224,-121.4370121
1143 PEBBLEWOOD DR,TOWED/STORED VEH-,1/26/2006 15:56,26,15,38.62259183,-121.4859274
2549 DEL PASO BLVD,TOWED/STORED VEH-,1/26/2006 15:56,26,15,38.61363201,-121.4460587
915 SUNWOOD WAY, PC  BURGLARY RESIDENCE,1/26/2006 16:00,26,16,38.48899394,-121.5251663
8TH ST / K ST,LOST PROPERTY - I RPT,1/26/2006 16:00,26,16,38.57991197,-121.4966071
6600 RANCHO MADERA WAY,(A)VC TAKE VEH W/O OWNER,1/26/2006 16:00,26,16,38.50713141,-121.4243199
7468 24TH ST,MISSING PERSON I RPT,1/26/2006 16:00,26,16,38.48823968,-121.4806581
2250 68TH AVE,(A)() BATT/SCHOOL INJURY,1/26/2006 16:00,26,16,38.48934244,-121.4859396
3312 BELDEN ST, PETTY THEFT/LICENSE PLATE,1/26/2006 16:00,26,16,38.62863462,-121.4412303
5555 FLORIN PERKINS RD,(A) PC GRAND THEFT,1/26/2006 16:00,26,16,38.52615247,-121.3884382
DEL PASO BLVD / ELEANOR AVE,TOWED/STORED VEH-,1/26/2006 16:00,26,16,38.61564793,-121.4427075
10 SINSKEY CT,SUSPICIOUS VEHICLE - I RPT,1/26/2006 16:00,26,16,38.44613053,-121.4097064
518 14TH ST,TOWED/STORED VEHICLE,1/26/2006 16:02,26,16,38.58373458,-121.486043
3555 AUBURN BLVD,MISSING PERSON,1/26/2006 16:04,26,16,38.63862878,-121.3815598
5629 CAPSTAN WAY,O/S AGENCY -ASSISTANCE- I RPT,1/26/2006 16:08,26,16,38.52474322,-121.5238205
137 OTTO CIR, VC AUTO THEFT LOCATE,1/26/2006 16:16,26,16,38.50773512,-121.4762318
3131 PALMER ST,CASUALTY REPORT,1/26/2006 16:19,26,16,38.6247477,-121.4307875
X ST / 16TH ST,NON INJ HR/MAIL OUT REPORT,1/26/2006 16:20,26,16,38.56268259,-121.4918953
SWARTHMORE DR / HOWE AVE,(A) VC HIT/RUN INJ/DEATH,1/26/2006 16:31,26,16,38.56536191,-121.4090347
SOUTH AVE / MARYSVILLE BLVD,TOWED/STORED VEH-,1/26/2006 16:43,26,16,38.63292418,-121.4305962
8387 FOLSOM BLVD,(A)HS POSS AMPHETAMINES,1/26/2006 16:45,26,16,38.54818818,-121.3940644
GLENROSE AVE / DEL PASO BLVD,TOWED/STORED VEH-,1/26/2006 16:46,26,16,38.61564793,-121.4427075
BANNON CREEK DR / CROSSMILL WAY,(D) PC BATT/CIVILIAN W/INJ,1/26/2006 16:48,26,16,38.61675238,-121.501905
4408 TRUXEL RD,(A)VC TAKE VEH W/O OWNER,1/26/2006 16:50,26,16,38.65024515,-121.5091329
24TH ST / FLORIN RD,TOWED/STORED VEHICLE,1/26/2006 16:51,26,16,38.49575914,-121.4827348
WATT AVE / AUBURN BLVD,TRAFFIC-ACCIDENT INJURY,1/26/2006 16:55,26,16,38.63715334,-121.3829415
4560 10TH AVE, PETTY THEFT/LICENSE PLATE,1/26/2006 17:00,26,17,38.54276722,-121.4535315
2790 21ST ST, PC  BURGLARY BUSINESS,1/26/2006 17:00,26,17,38.55317669,-121.4882773
1919 19TH ST,(B)()(A) VANDALISM/ -$,1/26/2006 17:00,26,17,38.56623766,-121.4854695
EL CAMINO AVE / DEL PASO BLVD,TOWED/STORED VEH-,1/26/2006 17:07,26,17,38.61112661,-121.4487064
NORTH AVE / MARYSVILLE BLVD,TOWED/STORED VEH-,1/26/2006 17:20,26,17,38.64011428,-121.4291698
2000 DEL PASO BLVD,(A) LOITER PROSTITUTION,1/26/2006 17:28,26,17,38.60880668,-121.4528434
2505 RIVERSIDE BLVD, PC  BURGLARY VEHICLE,1/26/2006 17:30,26,17,38.56201402,-121.4972545
7141 GIFT LN,(A)VC TAKE VEH W/O OWNER,1/26/2006 17:30,26,17,38.51698304,-121.421399
2196 FERRAN AVE, PC  BURGLARY RESIDENCE,1/26/2006 17:30,26,17,38.48072279,-121.487144
COLFAX ST / DEL PASO BLVD,TRAFFIC - I RPT,1/26/2006 17:44,26,17,38.60407552,-121.4634269
4305 FREEPORT BLVD, PC   PETTY THEFT/INSIDE,1/26/2006 17:45,26,17,38.53527057,-121.4933036
4410 POWER INN RD, WI DANGER SELF/OTHERS,1/26/2006 17:55,26,17,38.53499467,-121.4101636
8650 FALMOUTH WAY, PC  BURGLARY RESIDENCE,1/26/2006 17:58,26,17,38.44383839,-121.4245504
CENTER PKWY / BAMFORD DR,(B)POSSESS MARIJ IN VEH,1/26/2006 18:00,26,18,38.4702938,-121.4347565
6244 LEMON HILL AVE, PC  BURGLARY RESIDENCE,1/26/2006 18:00,26,18,38.51491299,-121.4320057
914 11TH ST, PC  BURGLARY VEHICLE,1/26/2006 18:00,26,18,38.58079457,-121.4918433
3109 JUDAH ST,LOST PROPERTY - I RPT,1/26/2006 18:00,26,18,38.62352342,-121.4280845
ORCHARD LN / W EL CAMINO AVE,(A) PC GRAND THEFT,1/26/2006 18:00,26,18,38.61401423,-121.5300525
D ST / 12TH ST, PC FALSE PERSONATION,1/26/2006 18:08,26,18,38.58615671,-121.4879497
2236 PIERRE AVE,CASUALTY REPORT,1/26/2006 18:15,26,18,38.47849643,-121.4854238
FLORIN RD / S LAND PARK DR,TRAFFIC-ACCIDENT INJURY,1/26/2006 18:28,26,18,38.49549964,-121.5121112
5661 40TH AVE,(E) BATTERY NONCOHAB SPOUS,1/26/2006 18:55,26,18,38.51828144,-121.4363269
3450 SAGEHEN WAY,(A)VC TAKE VEH W/O OWNER,1/26/2006 19:00,26,19,38.63069377,-121.4912285
3317 RIO LINDA BLVD,(A)()AWDW/NO FIREARM/CIVIL,1/26/2006 19:00,26,19,38.62732227,-121.4464214
1689 ARDEN WAY, PC  BURGLARY VEHICLE,1/26/2006 19:00,26,19,38.60154457,-121.42747
1701 SUTTERVILLE RD, PC  BURGLARY VEHICLE,1/26/2006 19:00,26,19,38.54016571,-121.500048
2501 6TH AVE,(A) PC VIO DV COURT ORDER,1/26/2006 19:06,26,19,38.54619323,-121.4813727
1060 NORTH AVE, WI DANGER SELF/OTHERS,1/26/2006 19:06,26,19,38.64004786,-121.4408887
3291 TRUXEL RD, PC  ROBBERY UNSPECIFIED,1/26/2006 19:12,26,19,38.6270814,-121.4984478
2688 STONECREEK DR, HS POSS/SALE OPIATE/NARC,1/26/2006 19:24,26,19,38.61465862,-121.4921059
2375 MOSSY BANK DR,(A)VC TAKE VEH W/O OWNER,1/26/2006 19:30,26,19,38.60956898,-121.4968142
BROADWAY / RIVERSIDE BLVD,CASUALTY REPORT,1/26/2006 19:45,26,19,38.56321928,-121.4984736
3825 ROBINRIDGE WAY,SUSP PERS-NO CRIME - I RPT,1/26/2006 19:53,26,19,38.48616681,-121.4638829
3138 1ST AVE, PC  ROBBERY UNSPECIFIED,1/26/2006 19:55,26,19,38.55464254,-121.4722717
2771 GROVE AVE,MISSING PERSON,1/26/2006 20:00,26,20,38.61812954,-121.459947
602 12TH ST, PC  BURGLARY VEHICLE,1/26/2006 20:00,26,20,38.58357633,-121.4893746
6700 MACK RD, PC  BURGLARY BUSINESS,1/26/2006 20:00,26,20,38.4726202,-121.4237492
2339 NORTHGATE BLVD, PC ROBBERY-PURSE SNATCH,1/26/2006 20:07,26,20,38.60870001,-121.4767011
5040 FRANKLIN BLVD,TRAFFIC-ACCIDENT-NON INJURY,1/26/2006 20:10,26,20,38.52933607,-121.4735075
3200 5TH AVE, PETTY THEFT/LICENSE PLATE,1/26/2006 20:13,26,20,38.54911008,-121.4718056
624 REGGINALD WAY,(A)VC TAKE VEH W/O OWNER,1/26/2006 20:15,26,20,38.64450436,-121.4511933
3532 Y ST, PC  ROBBERY UNSPECIFIED,1/26/2006 20:21,26,20,38.55426465,-121.4665115
HENRIETTA DR / MEADOWVIEW RD,TRAFFIC-ACCIDENT-NON INJURY,1/26/2006 20:26,26,20,38.48136888,-121.4966972
HENRIETTA DR / MEADOWVIEW RD,(A) VC DUI-ALCOHOL/DRUGS,1/26/2006 20:29,26,20,38.48136888,-121.4966972
2750 SUTTERVILLE RD,MISSING PERSON,1/26/2006 20:30,26,20,38.53881527,-121.479014
TRUXEL RD / NATOMAS BLVD, PC  BURGLARY VEHICLE,1/26/2006 20:30,26,20,38.65599922,-121.5120524
STOCKTON BLVD / 34TH ST,TRAFFIC-ACCIDENT-NON INJURY,1/26/2006 20:31,26,20,38.56326638,-121.465437
724 W EL CAMINO AVE,(A) VC DUI-ALCOHOL/DRUGS,1/26/2006 20:42,26,20,38.61154684,-121.4802044
3 COLES POINT CT,MISCELLANEOUS I RPT (ZMISC),1/26/2006 20:45,26,20,38.44511463,-121.4194843
8148 PORT ROYALE WAY,(B)()PC  VANDALISM +$,1/26/2006 21:00,26,21,38.46257018,-121.4394172
4018 35TH ST,() PC DIST PEACE OFF WORDS,1/26/2006 21:07,26,21,38.53809209,-121.4691287
3351 DUCKHORN DR,(B)()PC  VANDALISM +$,1/26/2006 21:08,26,21,38.62848932,-121.5236456
BROADWAY / 1ST AVE,(A) LOITER PROSTITUTION,1/26/2006 21:25,26,21,38.55468143,-121.4711664
1121 GUAVA WAY,(A)VC TAKE VEH W/O OWNER,1/26/2006 21:30,26,21,38.62906044,-121.4863638
6730 4TH AVE, PC  BURGLARY VEHICLE,1/26/2006 21:30,26,21,38.54783739,-121.4243203
4640 NATOMAS BLVD, PETTY THEFT CLOUT UNLOCKED,1/26/2006 21:30,26,21,38.65731154,-121.5119979
4968 MACK RD,(A) PC GRAND THEFT,1/26/2006 21:50,26,21,38.47390737,-121.4420842
COLFAX ST / BAY DR,(A)HS POSS CNTRL SUBST,1/26/2006 21:59,26,21,38.61312045,-121.4639783
17TH ST / H ST,(A)VC TAKE VEH W/O OWNER,1/26/2006 22:00,26,22,38.57993959,-121.482936
POWER INN RD / MERCED AVE, PC   PETTY THEFT/INSIDE,1/26/2006 22:00,26,22,38.53519,-121.4091587
5648 AMNEST WAY,(A) PC GRAND THEFT,1/26/2006 22:00,26,22,38.67801954,-121.4936544
19 TIMBERWOOD CT,(B)()PC  VANDALISM +$,1/26/2006 22:00,26,22,38.61354404,-121.501014
131 SAGINAW CIR,MISSING PERSON,1/26/2006 22:00,26,22,38.62514818,-121.4940089
3725 MAY ST,(A) PC GRAND THEFT,1/26/2006 22:00,26,22,38.63573789,-121.442841
H ST / 16TH ST, PC  PETTY THEFT/ OUTSIDE,1/26/2006 22:00,26,22,38.58029426,-121.4842662
53 OMAHA CT,D PC IMPERSON PEACE OFFICER,1/26/2006 22:00,26,22,38.47994748,-121.4311763
1930 28TH ST,(B)()PC  VANDALISM +$,1/26/2006 22:05,26,22,38.56312416,-121.4739507
5930 S LAND PARK DR,(D) PC  ARSON OF PROPERTY,1/26/2006 22:09,26,22,38.51876369,-121.5128785
ELDER CREEK RD / 65TH STREET EXPY,TRAFFIC-ACCIDENT INJURY,1/26/2006 22:12,26,22,38.51052171,-121.4274484
38TH ST / 9TH AVE, PC  ROBBERY UNSPECIFIED,1/26/2006 22:15,26,22,38.54394982,-121.466281
WYNDHAM DR / ARROYO VISTA DR, VC AUTO THEFT LOCATE,1/26/2006 22:16,26,22,38.4689635,-121.4211836
4850 NATOMAS BLVD,(A)VC TAKE VEH W/O OWNER,1/26/2006 22:30,26,22,38.66183536,-121.5077537
1401 ARDEN WAY,(A)VC TAKE VEH W/O OWNER,1/26/2006 22:30,26,22,38.60468382,-121.4315006
6730 4TH AVE,(A)()AWDW/NO FIREARM/CIVIL,1/26/2006 22:33,26,22,38.54783739,-121.4243203
5 SHIPMAN CT,(A)VC TAKE VEH W/O OWNER,1/26/2006 23:00,26,23,38.44408174,-121.4232391
5425 TROUTDALE WAY,(A)VC TAKE VEH W/O OWNER,1/26/2006 23:00,26,23,38.45300832,-121.4398868
2611 U ST, PETTY THEFT/LICENSE PLATE,1/26/2006 23:00,26,23,38.56263065,-121.4765423
200 BICENTENNIAL CIR, PC  BURGLARY VEHICLE,1/26/2006 23:00,26,23,38.55125471,-121.4071828
DEL PASO RD / TOWN CENTER DR,SUSP PERS-NO CRIME - I RPT,1/26/2006 23:05,26,23,38.65588957,-121.5219811
5201 59TH ST,(A)VC TAKE VEH W/O OWNER,1/26/2006 23:30,26,23,38.52796591,-121.4367887
2851 AZEVEDO DR,TRAFFIC-ACCIDENT-NON INJURY,1/27/2006 0:00,27,0,38.61737298,-121.5089847
3200 TRUXEL RD,(B)()(A) VANDALISM/ -$,1/27/2006 0:00,27,0,38.62649659,-121.4971988
72 BONAVENTURE CT, PC USE PERSONAL ID INFO,1/27/2006 0:00,27,0,38.46353269,-121.4196769
5655 11TH AVE,G(B) PC ACCESS CARD FRAUD,1/27/2006 0:00,27,0,38.54233994,-121.4399759
4821 HILLSBORO LN,G(B) PC ACCESS CARD FRAUD,1/27/2006 0:00,27,0,38.5298745,-121.5059335
2657 FREEPORT BLVD,(B)()(A) VANDALISM/ -$,1/27/2006 0:00,27,0,38.55729053,-121.4889962
2103 V ST,G(B) PC ACCESS CARD FRAUD,1/27/2006 0:00,27,0,38.56317157,-121.4838724
1 CLAUSS CT,(A) PC GRAND THEFT,1/27/2006 0:00,27,0,38.52935875,-121.4471706
5200 RIVERSIDE BLVD, PC  BURGLARY VEHICLE,1/27/2006 0:00,27,0,38.53065491,-121.5184395
4238 CABRILLO WAY, PC USE PERSONAL ID INFO,1/27/2006 0:00,27,0,38.53627316,-121.434692
5700 S LAND PARK DR, PC  BURGLARY BUSINESS,1/27/2006 0:00,27,0,38.52187978,-121.5127489
1205 LOS ROBLES BLVD, PC  BURGLARY RESIDENCE,1/27/2006 0:01,27,0,38.63056637,-121.4386701
7940 DEER CREEK DR,G(B) PC ACCESS CARD FRAUD,1/27/2006 0:01,27,0,38.47211319,-121.4521928
377 MARINER POINT WAY,J PC PUBLISH CARD INFO,1/27/2006 0:01,27,0,38.48797175,-121.5475886
1416 HELMSMAN WAY,POSSIBLE FINANCIAL CRIME-I RPT,1/27/2006 0:01,27,0,38.60996158,-121.4936477
1300 45TH ST,(A) PC GRAND THEFT,1/27/2006 0:01,27,0,38.56522094,-121.4489247
4800 WESTLAKE PKWY,POSSIBLE FINANCIAL CRIME-I RPT,1/27/2006 0:01,27,0,38.65798545,-121.541883
66 HIDDEN COVE CIR,(A) PC GRAND THEFT,1/27/2006 0:05,27,0,38.4909248,-121.5361031
N 12TH ST / N B ST,(D) PC BATT/CIVILIAN W/INJ,1/27/2006 0:10,27,0,38.59049989,-121.4858893
7749 COLLEGE TOWN DR,(A)VC TAKE VEH W/O OWNER,1/27/2006 0:15,27,0,38.55706875,-121.4149051
6666 STOCKTON BLVD, PC  BURGLARY BUSINESS,1/27/2006 0:20,27,0,38.50595853,-121.4342645
7221 21ST AVE,(A)VC TAKE VEH W/O OWNER,1/27/2006 0:30,27,0,38.53259228,-121.4200034
1107 F ST, PC  BURGLARY VEHICLE,1/27/2006 0:30,27,0,38.58451688,-121.4897002
1818 H ST, PC  ROBBERY UNSPECIFIED,1/27/2006 0:30,27,0,38.5790575,-121.4809519
5108 TANGERINE AVE,GANG ACTIVITY - I RPT,1/27/2006 0:38,27,0,38.48094352,-121.4417288
5925 SAWYER CIR,MISSING PERSON,1/27/2006 0:50,27,0,38.44863716,-121.4354515
5501 EDEN VIEW DR,CASUALTY REPORT,1/27/2006 1:00,27,1,38.45370726,-121.4390572
1116 15TH ST,CASUALTY REPORT,1/27/2006 1:16,27,1,38.5766684,-121.487703
2221 DEL PASO RD, PC PETTY THEFT,1/27/2006 1:29,27,1,38.65735092,-121.5102676
1520 DANBROOK DR,(B)()(A) VANDALISM/ -$,1/27/2006 1:30,27,1,38.66739173,-121.495299
7830 CENTER PKWY,(A)VC TAKE VEH W/O OWNER,1/27/2006 2:00,27,2,38.47216444,-121.4382695
6140 GLORIA DR, PC  BURGLARY RESIDENCE,1/27/2006 2:44,27,2,38.5154256,-121.5196746
2100 Q ST,M(B) PC ANNOY/RPT CALL HOME,1/27/2006 3:00,27,3,38.56764212,-121.4808391
500 LAS PALMAS AVE,THREATS - I RPT,1/27/2006 4:00,27,4,38.61853144,-121.4542983
10TH ST / O ST,TRAFFIC-ACCIDENT-NON INJURY,1/27/2006 4:35,27,4,38.57476286,-121.4958669
1218 ALHAMBRA BLVD,(D) PC  ARSON OF PROPERTY,1/27/2006 5:06,27,5,38.57001413,-121.466838
7341 ROTELLA DR, PC  BURGLARY VEHICLE,1/27/2006 5:45,27,5,38.51767414,-121.4184854
TRUXEL RD / I 80 EB,TRAFFIC-ACCIDENT INJURY,1/27/2006 5:45,27,5,38.63365507,-121.500334
1372 POWDERHORN WAY,(A) GRAND THEFT-AUTO PARTS,1/27/2006 6:00,27,6,38.63307512,-121.4926223
4191 RIO LINDA BLVD,TRAFFIC-ACCIDENT INJURY,1/27/2006 6:15,27,6,38.64379236,-121.4481351
3625 CLAY ST,CASUALTY REPORT,1/27/2006 6:25,27,6,38.63398247,-121.4398335
3000 ATLAS AVE,MISCELLANEOUS I RPT (ZMISC),1/27/2006 6:32,27,6,38.53127512,-121.4742028
4620 COUNTRY SCENE WAY, PC  BURGLARY VEHICLE,1/27/2006 6:40,27,6,38.46990907,-121.4483361
4191 RIO LINDA BLVD,TOWED/STORED VEHICLE,1/27/2006 6:45,27,6,38.64379236,-121.4481351
8562 HERMITAGE WAY,(A)VC TAKE VEH W/O OWNER,1/27/2006 7:00,27,7,38.44809977,-121.4272467
917 38TH ST,(A)VC TAKE VEH W/O OWNER,1/27/2006 7:00,27,7,38.57110778,-121.4557908
2350 AMERICAN RIVER DR, PC  BURGLARY VEHICLE,1/27/2006 7:00,27,7,38.56841979,-121.4061343
1400 GRAND AVE,MISSING PERSON,1/27/2006 7:15,27,7,38.63475409,-121.4347477
7512 CANDLEWOOD WAY, PC  BURGLARY RESIDENCE,1/27/2006 7:15,27,7,38.48507025,-121.5010974
5301 N ST, PUBLIC UTILITIES CODE,1/27/2006 7:50,27,7,38.56148913,-121.4403257
5770 FREEPORT BLVD,FOUND PROPERTY - I RPT,1/27/2006 8:00,27,8,38.52199137,-121.4990149
2415 58TH ST, PC  BURGLARY RESIDENCE,1/27/2006 8:00,27,8,38.5514883,-121.4380403
1128 F ST, PC  BURGLARY VEHICLE,1/27/2006 8:00,27,8,38.58376783,-121.4892123
1231 RUDGER WAY,G(B) PC ACCESS CARD FRAUD,1/27/2006 8:00,27,8,38.62032474,-121.4867838
6300 EHRHARDT AVE,NON INJ HR/MAIL OUT REPORT,1/27/2006 8:00,27,8,38.45400615,-121.428879
282 REDONDO AVE,(E) BATTERY NONCOHAB SPOUS,1/27/2006 8:17,27,8,38.62071088,-121.45998
2630 TAFT ST,ASSAULT WITH WEAPON - I RPT,1/27/2006 8:30,27,8,38.61364029,-121.4369555
3517 PIKE AVE,CASUALTY REPORT,1/27/2006 8:30,27,8,38.63199179,-121.4732289
8068 DEER LAKE DR, WI DANGER SELF/OTHERS,1/27/2006 8:48,27,8,38.46447974,-121.4563236
5TH AVE / FREEPORT BLVD,(B)HS POSS -GR MARIJ,1/27/2006 8:49,27,8,38.55004952,-121.4883801
SILVER EAGLE RD / MABEL ST,TRAFFIC-ACCIDENT INJURY,1/27/2006 8:55,27,8,38.63022952,-121.463195
RALEY BLVD / BELL AVE,G(B) PC ACCESS CARD FRAUD,1/27/2006 9:00,27,9,38.64733599,-121.4291435
7554 SKELTON WAY,(B)HS POSS -GR MARIJ,1/27/2006 9:10,27,9,38.48401564,-121.4891116
230 SUMATRA DR,(B)()(A) VANDALISM/ -$,1/27/2006 9:30,27,9,38.65602893,-121.4646676
4601 BLACKROCK DR,(C) PASS FORGED NOTE,1/27/2006 9:30,27,9,38.65733301,-121.4952127
3632 52ND ST,(E) BATTERY NONCOHAB SPOUS,1/27/2006 9:40,27,9,38.54100057,-121.4458147
3834 30TH ST,TOWED/STORED VEHICLE,1/27/2006 9:41,27,9,38.53953965,-121.4746419
1400 MAIN AVE,(A) WI JUVENILE INCORRIGIBL,1/27/2006 9:44,27,9,38.65369344,-121.4326189
3750 MODLIN WAY,(A)VC TAKE VEH W/O OWNER,1/27/2006 9:44,27,9,38.63610422,-121.4575422
8151 POWER RIDGE RD, VC AUTO THEFT LOCATE,1/27/2006 9:45,27,9,38.53157904,-121.407542
1321 N C ST, WI DANGER SELF/OTHERS,1/27/2006 9:52,27,9,38.59124596,-121.4832354
2391 FRUITRIDGE RD, PC PASS FICTICIOUS CHECK,1/27/2006 10:00,27,10,38.52487561,-121.4836319
8621 CHARENTE WAY,(A)()PC RESIST PEACE OFFCR,1/27/2006 10:03,27,10,38.44386605,-121.4120435
1696 ARDEN WAY,LOST PROPERTY - I RPT,1/27/2006 10:21,27,10,38.59891162,-121.4258885
2065 W EL CAMINO AVE,POSSIBLE MENTAL - I RPT,1/27/2006 10:22,27,10,38.61547541,-121.5089523
DEEBLE ST / WILMINGTON AVE,TOWED/STORED VEHICLE,1/27/2006 10:30,27,10,38.53737362,-121.4832933
6043 POWER INN RD, VC AUTO THEFT LOCATE,1/27/2006 10:36,27,10,38.51749164,-121.4090255
3555 AUBURN BLVD,MISSING PERSON,1/27/2006 10:40,27,10,38.63862878,-121.3815598
4125 DEEBLE ST,TOWED/STORED VEHICLE,1/27/2006 10:41,27,10,38.53696024,-121.4829606
1701 SUTTERVILLE RD, PC  BURGLARY VEHICLE,1/27/2006 10:45,27,10,38.54016571,-121.500048
5301 ELMER WAY,NARCOTICS SUSP/EVID/ACT- I RPT,1/27/2006 10:48,27,10,38.52716098,-121.5155442
18TH AVE / FRANKLIN BLVD,TOWED/STORED VEH-,1/27/2006 10:50,27,10,38.53627722,-121.4745855
3840 TAYLOR ST, VC AUTO THEFT LOCATE,1/27/2006 10:55,27,10,38.63831524,-121.4524033
414 K ST,(B)()(A) VANDALISM/ -$,1/27/2006 11:00,27,11,38.58062786,-121.5014996
3825 FIG ST,G(B) PC ACCESS CARD FRAUD,1/27/2006 11:00,27,11,38.63748393,-121.4320162
4520 VALLEY HI DR,G(B) PC ACCESS CARD FRAUD,1/27/2006 11:00,27,11,38.46691818,-121.4499484
113 K ST, PETTY THEFT-SHOPLIFT,1/27/2006 11:05,27,11,38.58245363,-121.5052755
SPLENDID WAY / STATUE WAY,SUSP PERS-NO CRIME - I RPT,1/27/2006 11:11,27,11,38.44063532,-121.41229
US 50 EB / 59TH ST,MISSING PERSON,1/27/2006 11:15,27,11,38.55309324,-121.4366149
1933 63RD AVE,TOWED/STORED VEHICLE,1/27/2006 11:20,27,11,38.49406933,-121.495549
3541 TRUXEL RD,BOMBS/THREATS/EXPLOSIV- I RPT,1/27/2006 11:30,27,11,38.63585275,-121.5031054
3741 DAYTON ST, PC   PETTY THEFT/INSIDE,1/27/2006 11:30,27,11,38.63623413,-121.418649
3713 DRY CREEK RD,(A)HS POSS AMPHETAMINES,1/27/2006 11:35,27,11,38.63533654,-121.4387656
800 EVANS ST, VC AUTO THEFT LOCATE,1/27/2006 11:45,27,11,38.62694709,-121.4472084
1900 V ST, PC   EMBEZZLEMENT/EMPLOYEE,1/27/2006 11:50,27,11,38.56342315,-121.4867244
7575 RUSH RIVER DR,SUSPICIOUS VEHICLE - I RPT,1/27/2006 11:59,27,11,38.484472,-121.5320507
8314 SUNNY CREEK WAY, PETTY THEFT/LICENSE PLATE,1/27/2006 12:00,27,12,38.45879792,-121.4250202
45 BLUE FERN CT,(A)VC TAKE VEH W/O OWNER,1/27/2006 12:00,27,12,38.61164049,-121.5379286
7724 FRUITRIDGE RD,(A) GRAND THEFT-INSIDE,1/27/2006 12:00,27,12,38.52472132,-121.4132581
8109 FRUITRIDGE RD,TRAFFIC-ACCIDENT-NON INJURY,1/27/2006 12:00,27,12,38.52547643,-121.4084001
2638 27TH ST,TOWED/STORED VEHICLE,1/27/2006 12:00,27,12,38.55497273,-121.4797003
2250 68TH AVE,GANG ACTIVITY - I RPT,1/27/2006 12:06,27,12,38.48934244,-121.4859396
COLFAX ST / ARDEN WAY,(A) HIT/RUN,1/27/2006 12:07,27,12,38.606174,-121.464146
2338 FLORIN RD,FOUND PROPERTY - I RPT,1/27/2006 12:09,27,12,38.49502927,-121.4847037
615 I ST,(A)VC TAKE VEH W/O OWNER,1/27/2006 12:30,27,12,38.58270622,-121.4976159
2687 ALTOS AVE,(A)VC TAKE VEH W/O OWNER,1/27/2006 12:30,27,12,38.61642852,-121.4497539
1025 19TH ST,(A) GRAND THEFT-INSIDE,1/27/2006 12:30,27,12,38.57633475,-121.4812236
MONTEREY WAY / 27TH AVE, PC  BURGLARY VEHICLE,1/27/2006 12:30,27,12,38.52859553,-121.5016007
7717 BELLINI WAY,(A) GRAND THEFT-CLOUT-UNLOC,1/27/2006 12:30,27,12,38.50675753,-121.4122246
2221 MATSON DR,(A)VC TAKE VEH W/O OWNER,1/27/2006 13:00,27,13,38.48745321,-121.4859358
3625 MAY ST,MISSING PERSON,1/27/2006 13:00,27,13,38.63402001,-121.4430645
RIO LINDA BLVD / CARMELITA AVE, VC AUTO THEFT LOCATE,1/27/2006 13:00,27,13,38.62968232,-121.446116
3821 17TH AVE, PC  BURGLARY RESIDENCE,1/27/2006 13:00,27,13,38.53748322,-121.4645183
3842 W LAND PARK DR,BATTERY - I RPT,1/27/2006 13:00,27,13,38.5425266,-121.504374
FRUITRIDGE RD / STOCKTON BLVD, PETTY THEFT-PURSE SNATCH,1/27/2006 13:00,27,13,38.52497346,-121.4425904
1210 G ST,MISCELLANEOUS I RPT (ZMISC),1/27/2006 13:04,27,13,38.58243257,-121.4890469
R ST / 26TH ST,TRAFFIC-ACCIDENT INJURY,1/27/2006 13:04,27,13,38.56572433,-121.4757152
300 BOWMAN AVE,PROB VIOLA/FEL-MISD - I RPT,1/27/2006 13:12,27,13,38.61747853,-121.4706061
5301 N ST,FOUND PROPERTY - I RPT,1/27/2006 13:14,27,13,38.56148913,-121.4403257
3252 16TH AVE, VC AUTO THEFT LOCATE,1/27/2006 13:20,27,13,38.53744558,-121.4718639
7643 MEADOWSTONE DR,(A)()PC FELON POSS FRARM,1/27/2006 13:25,27,13,38.48078458,-121.4573698
3750 MODLIN WAY,IMPOUNDED VEHICLE,1/27/2006 13:27,27,13,38.63610422,-121.4575422
5555 STOCKTON BLVD, WI DANGER SELF/OTHERS,1/27/2006 13:32,27,13,38.52563317,-121.4421623
K ST / 21ST ST,TOWED/STORED VEH-,1/27/2006 13:40,27,13,38.5752348,-121.4790384
ARDEN WAY / HERITAGE LN,MISCELLANEOUS I RPT (ZMISC),1/27/2006 13:50,27,13,38.60034763,-121.4286413
